id,parameter_set_id,source,qualifier,amount,units
43158,6833,Incentive,max,150000.0000,$
43159,6834,Incentive,max,100.0000,"% of cost"
43160,6834,Incentive,max,100000.0000,$
43161,6835,Incentive,max,2500.0000,$
43162,6836,Incentive,,30.0000,"% of cost"
43163,6836,Incentive,max,50000.0000,$
43164,6837,Incentive,min,5500.0000,$
43165,6837,Incentive,max,50000.0000,$
43166,6838,Incentive,min,5500.0000,$
43167,6838,Incentive,max,50000.0000,$
43168,6839,Incentive,max,80.0000,"% of cost"
43175,6842,Incentive,min,50.0000,"% of cost"
43176,6842,Incentive,max,100.0000,"% of cost"
43177,6843,Incentive,,500.0000,$
43178,6844,Incentive,,500.0000,$
43179,6845,Incentive,,2500.0000,$
43180,6846,Incentive,max,4500.0000,$/Unit
43181,6847,Incentive,,300.0000,$
43182,6848,Incentive,,50.0000,"% of cost"
43183,6848,Incentive,max,5000.0000,$
43184,6849,Incentive,,50.0000,"% of cost"
43185,6850,Incentive,min,5000.0000,$
43186,6850,Incentive,max,400000.0000,$
43197,6857,Incentive,max,5000.0000,$
43198,6858,Incentive,min,60.0000,"% of cost"
43199,6858,Incentive,max,80.0000,"% of cost"
43200,6859,Incentive,max,60.0000,"% of cost"
43201,6860,Incentive,max,100.0000,"% of cost"
43206,6863,Incentive,min,25.0000,"% of cost"
43207,6863,Incentive,max,75.0000,"% of cost"
43208,6864,Incentive,,80.0000,"% of cost"
43209,6865,Incentive,,33.3000,"% of cost"
43210,6865,Incentive,max,70000.0000,$
43229,6877,Incentive,,40.0000,"% of cost"
43230,6877,Incentive,max,700.0000,$
43231,6878,Incentive,,40.0000,"% of cost"
43232,6878,Incentive,max,4000.0000,$
43233,6879,Incentive,,100.0000,"% of cost"
43234,6879,Incentive,max,50000.0000,$
43235,6880,Incentive,,50.0000,"% of cost"
43236,6880,Incentive,max,500000.0000,$
43247,6891,Incentive,,100.0000,"% of cost"
43258,6895,Incentive,,100.0000,"% of cost"
43261,6898,Incentive,min,500.0000,$
43262,6898,Incentive,max,1500.0000,$
43263,6899,Incentive,,500.0000,$
43264,6900,Incentive,max,80.0000,"% of cost"
43265,6901,Incentive,max,600000.0000,$
43266,6902,Incentive,max,9000.0000,$
43270,6903,Incentive,max,2500.0000,$
43271,6904,Incentive,max,5000.0000,$
43272,6905,Incentive,max,10000.0000,$
43275,6907,Incentive,,100.0000,"% of cost"
43280,6911,Incentive,,100.0000,"% of cost"
43281,6912,Incentive,max,25000.0000,$
43282,6913,Incentive,max,500.0000,$
43283,6914,Incentive,max,1500.0000,$
43284,6915,Incentive,min,200.0000,$
43285,6915,Incentive,max,600.0000,$
43286,6916,Incentive,min,3000.0000,$
43287,6916,Incentive,max,6000.0000,$
43288,6917,Incentive,,1500.0000,$
43289,6918,Incentive,min,750.0000,$
43290,6918,Incentive,max,15000.0000,$
43291,6919,Incentive,,1000.0000,$
43292,6920,Incentive,,500.0000,$
43293,6921,Incentive,,70.0000,"% of cost"
43294,6921,Incentive,max,500.0000,$
43295,6922,Incentive,,500.0000,$
43296,6923,Incentive,,50.0000,"% of cost"
43297,6923,Incentive,max,1000.0000,$
43298,6924,Incentive,,50.0000,"% of cost"
43299,6925,Incentive,max,2000.0000,$
43300,6926,Incentive,,600.0000,$
43301,6927,Incentive,max,1000.0000,$
43302,6928,Incentive,max,500.0000,$
43303,6929,Incentive,,500.0000,$
43304,6930,Incentive,min,1500.0000,$
43305,6930,Incentive,max,2000.0000,$
43308,6933,Incentive,,250.0000,$
43309,6934,Incentive,,500.0000,$
43310,6935,Incentive,,50.0000,"% of cost"
43311,6936,Incentive,max,2500.0000,$
43325,6947,Incentive,,300.0000,$
43326,6948,Incentive,,50.0000,"% of cost"
43327,6948,Incentive,max,20000.0000,$
43328,6949,Incentive,,50.0000,"% of cost"
43329,6949,Incentive,,20000.0000,$
43333,6953,Incentive,,100.0000,"% of cost"
43336,6955,Incentive,,500.0000,$
43337,6956,Incentive,max,5000.0000,$
43338,6957,Incentive,max,70000.0000,$
43339,6958,Incentive,max,800.0000,$
43340,6959,Incentive,,1500.0000,$
43341,6960,Incentive,max,500.0000,$
43342,6961,Incentive,max,250.0000,$
43358,6975,Incentive,min,250.0000,$
43359,6975,Incentive,max,500.0000,$
43360,6976,Incentive,min,500.0000,$
43361,6976,Incentive,max,1500.0000,$
43366,6979,Incentive,max,3000.0000,$
43367,6979,Incentive,,75.0000,"% of cost"
43368,6980,Incentive,,400.0000,$/kW
43369,6980,Incentive,max,40000.0000,$
43370,6980,Incentive,max,50.0000,"% of cost"
43371,6981,Incentive,,75.0000,"% of cost"
43372,6981,Incentive,max,5000.0000,$
43373,6982,Incentive,,10000.0000,$/Unit
43374,6982,Incentive,max,40000.0000,$
43375,6983,Incentive,max,75.0000,"% of cost"
43376,6984,Incentive,,75.0000,"% of cost"
43377,6984,Incentive,max,500.0000,$
43378,6985,Incentive,,500.0000,$
43380,2574,Incentive,,40.0000,$/Unit
43381,2575,Incentive,,15.0000,$/Unit
43382,2576,Incentive,min,100.0000,$/Unit
43383,2576,Incentive,max,125.0000,$/Unit
43384,2577,Incentive,min,40.0000,$/Unit
43385,2577,Incentive,max,120.0000,$
43386,2578,Incentive,min,500.0000,$/Unit
43387,2578,Incentive,max,1500.0000,$
43390,6989,Incentive,,1000.0000,$
43392,6991,Incentive,,5000.0000,$
43393,6992,Incentive,,20000.0000,$
43394,6993,Incentive,max,50.0000,"% of cost"
43395,6993,Incentive,max,500000.0000,$
43397,6995,Incentive,min,250.0000,$
43398,6995,Incentive,max,500.0000,$
43399,6996,Incentive,,400.0000,$
43400,6997,Incentive,max,500.0000,$
43401,6998,Incentive,max,500.0000,$
43402,6999,Incentive,,750.0000,$
43409,7004,Incentive,,250.0000,$
43411,7006,Incentive,,100.0000,$
43413,7007,Incentive,,500.0000,$
43416,7008,Incentive,,500.0000,$
43417,7009,Incentive,,1000.0000,$/Unit
43418,7010,Incentive,,0.0000,$/Unit
43421,7013,Incentive,max,100.0000,"% of cost"
43425,7015,Incentive,min,900.0000,$
43426,7015,Incentive,max,1200.0000,$
43427,7016,Incentive,,50.0000,"% of cost"
43428,7017,Incentive,max,4000.0000,$
43429,7018,Incentive,max,10000.0000,$
43430,7019,Incentive,,50.0000,"% of cost"
43431,7019,Incentive,max,4000.0000,$
43432,7020,Incentive,max,10000.0000,$
43433,7021,Incentive,,250.0000,$/Unit
43434,7022,Incentive,,250.0000,$
43435,7023,Incentive,,50.0000,"% of cost"
43436,7023,Incentive,max,500.0000,$
43437,7024,Incentive,min,1000.0000,$/Unit
43438,7024,Incentive,max,1500.0000,$/Unit
43439,7024,Incentive,max,75.0000,"% of cost"
43440,7025,Incentive,min,30000.0000,$/Unit
43441,7025,Incentive,max,42000.0000,$/Unit
43442,7025,Incentive,max,75.0000,"% of cost"
43443,7026,Incentive,,75.0000,"% of cost"
43444,7026,Incentive,max,200.0000,$
43455,7034,Incentive,min,25000.0000,$
43456,7034,Incentive,max,100000.0000,$
43466,7041,Incentive,,500.0000,$
43467,7042,Incentive,,5000.0000,$/Unit
43468,7043,Incentive,,75000.0000,$/Unit
43479,2014,Incentive,max,500.0000,$
43480,2014,Incentive,,50.0000,%
43481,2015,Incentive,max,500.0000,$
43482,2015,Incentive,,50.0000,%
43483,2016,Incentive,max,1000.0000,$
43484,2016,Incentive,,50.0000,%
43489,2392,Incentive,,50.0000,%
43490,2392,Incentive,max,300.0000,$
43491,7044,Incentive,,50.0000,"% of cost"
43492,7044,Incentive,max,300.0000,$
43493,2397,Incentive,,25.0000,%
43494,2397,Incentive,max,500.0000,$
43495,2398,Incentive,,25.0000,%
43496,2398,Incentive,max,2500.0000,$
43505,2053,Incentive,,10.0000,$/Unit
43506,2054,Incentive,max,800.0000,$
43507,2054,Incentive,min,500.0000,$/Unit
43508,2055,Incentive,min,1000.0000,$/Unit
43509,2055,Incentive,max,1500.0000,$
43510,2056,Incentive,max,115.0000,$
43511,2057,Incentive,,25.0000,$/Unit
43512,2058,Incentive,,400.0000,$/Unit
43513,2751,Incentive,max,4000.0000,$
43514,5102,Incentive,max,15000.0000,$
43515,2752,Incentive,max,8000.0000,$
43516,3448,Incentive,max,50.0000,$/Unit
43517,3448,Incentive,min,25.0000,$/Unit
43518,7045,Incentive,,25.0000,$
43519,7046,Incentive,,50.0000,$
43520,267,Incentive,,0.0500,$/kWh
43531,2152,Incentive,min,700.0000,$/Unit
43532,2152,Incentive,max,800.0000,$
43533,2153,Incentive,max,800.0000,$
43534,2153,Incentive,min,600.0000,$/Unit
43535,2154,Incentive,,300.0000,$/Unit
43536,2155,Incentive,,500.0000,$/Unit
43537,6048,Incentive,,300.0000,$
43538,3841,System,min,10.0000,
43539,3841,Incentive,max,30000.0000,$
43540,3842,Incentive,,50.0000,$/Unit
43541,3843,Incentive,,750.0000,$/ton
43542,3844,Incentive,,150.0000,$/ton
43543,7048,Incentive,,50.0000,"% of cost"
43544,7048,Incentive,max,250.0000,$
43545,7049,Incentive,min,10.0000,$
43546,7049,Incentive,max,280.0000,$
43547,7050,Incentive,,50.0000,$/horsepower
43548,7050,Incentive,max,50.0000,"% of cost"
43549,7051,Incentive,max,50.0000,$
43550,3390,Incentive,,125.0000,$/Unit
43551,3391,Incentive,min,200.0000,$/Unit
43552,3392,Incentive,min,35.0000,%
43553,3393,Incentive,,25.0000,$/Unit
43554,3463,Incentive,,1025.0000,$/Unit
43555,3464,Incentive,,20.0000,%
43556,3464,Incentive,max,300.0000,$
43557,3466,Incentive,,400.0000,$/Unit
43558,3467,Incentive,,500.0000,$/Unit
43559,3468,Incentive,,75.0000,$/Unit
43560,3473,Incentive,max,40000.0000,$
43561,3474,Incentive,,75.0000,$/Unit
43570,2858,Incentive,min,400.0000,$/Unit
43571,2858,Incentive,max,3300.0000,$
43572,2860,Incentive,,0.1500,"$/square foot"
43573,2860,Incentive,max,300.0000,$
43574,2861,Incentive,,30.0000,$/Unit
43575,7054,Incentive,min,400.0000,$
43576,7054,Incentive,max,650.0000,$
43577,840,Incentive,min,100.0000,$/Unit
43578,840,Incentive,max,500.0000,$/Unit
43579,842,Incentive,max,4.0000,"$/square foot"
43580,843,Incentive,max,150.0000,$/Unit
43581,5545,Incentive,,450.0000,$/Unit
43582,6062,Incentive,,400.0000,$/Unit
43583,6064,Incentive,min,450.0000,$/Unit
43584,6064,Incentive,max,800.0000,$/Unit
43585,7055,Incentive,max,0.7500,"$/square foot"
43586,7056,Incentive,,100.0000,$
43587,7057,Incentive,,50.0000,$
43588,7058,Incentive,min,50.0000,$
43589,7058,Incentive,max,100.0000,$
43590,7059,Incentive,max,1000.0000,$
43613,4372,Incentive,max,100.0000,"% of cost"
43615,1784,Incentive,,25.0000,%
43616,4387,Incentive,,0.0050,$/kWh
43617,4387,System,min,2.0000,MW
43618,4387,System,max,10.0000,MW
43634,1782,Incentive,max,500000.0000,$
43635,1782,Incentive,max,10.0000,"% of cost"
43636,6856,Incentive,max,80.0000,"% of cost"
43645,6770,Incentive,max,100.0000,"% of cost"
43666,699,Incentive,,250.0000,$/Unit
43667,700,Incentive,,350.0000,$/Unit
43668,701,Incentive,,100.0000,$
43669,5584,Incentive,,300.0000,$/Unit
43670,5585,Incentive,,250.0000,$
43688,2043,Incentive,max,7500.0000,$
43689,2043,Incentive,max,33.0000,"% of cost"
43690,2044,Incentive,max,15000.0000,$
43691,2044,Incentive,max,33.0000,"% of cost"
43692,2045,Incentive,max,50.0000,"% of cost"
43693,2045,Incentive,max,3000.0000,$
43694,2046,Incentive,max,50.0000,"% of cost"
43695,2046,Incentive,max,10000.0000,$
43696,2047,Incentive,max,3000.0000,$
43697,7061,Incentive,max,3500.0000,$
43710,98,Incentive,,800.0000,$/Unit
43711,99,Incentive,min,500.0000,$/Unit
43712,99,Incentive,max,1400.0000,$/Unit
43713,100,Incentive,min,3.0000,"$/square foot"
43714,100,Incentive,max,6.0000,"$/square foot"
43715,101,Incentive,min,0.5000,"$/square foot"
43716,101,Incentive,max,10.0000,"$/square foot"
43717,5040,Incentive,,40.0000,$/Unit
43718,5042,Incentive,,500.0000,$
43719,6028,Incentive,,100.0000,$
43744,257,Incentive,max,70.0000,"% of cost"
43745,258,Incentive,,0.2000,"$/first year kWh savings"
43746,258,Incentive,max,70.0000,"% of cost"
43747,6029,Incentive,min,300.0000,$/ton
43748,6029,Incentive,max,1000.0000,$/ton
43749,7062,Incentive,,600.0000,$
43750,7063,Incentive,,3.0000,"$/square foot"
43751,7064,Incentive,min,0.7500,"$/square foot"
43752,7064,Incentive,max,1.5000,"$/square foot"
43753,7065,Incentive,max,0.4500,$/kWh
43754,7065,Incentive,max,70.0000,"% of cost"
43755,7066,Incentive,,1.0000,$/horsepower
43773,2778,Incentive,min,5.0000,$/fixture
43774,2778,Incentive,max,240.0000,$/fixture
43775,2779,Incentive,min,20.0000,$/Unit
43776,2779,Incentive,max,50.0000,$/Unit
43777,2900,Incentive,,75.0000,$/Unit
43778,2901,Incentive,min,500.0000,$/Unit
43779,2901,Incentive,max,1575.0000,$/Unit
43780,5103,Incentive,min,30.0000,$/ton
43781,5103,Incentive,max,125.0000,$/ton
43782,5104,Incentive,min,30.0000,$/ton
43783,5104,Incentive,max,300.0000,$/ton
43784,5105,Incentive,min,200.0000,$/Unit
43785,5105,Incentive,max,250.0000,$/Unit
43786,5106,Incentive,min,90.0000,$/horsepower
43787,5106,Incentive,max,140.0000,$/horsepower
43788,5107,Incentive,min,10.0000,$/ton
43789,5107,Incentive,max,20.0000,$/ton
43790,2753,Incentive,max,35.0000,"% of cost"
43791,2754,Incentive,min,5.0000,$/fixture
43792,2754,Incentive,max,240.0000,$/fixture
43793,2754,Incentive,max,50.0000,"% of cost"
43794,5109,Incentive,min,20.0000,$
43795,5109,Incentive,max,50.0000,$
43796,5109,Incentive,max,50.0000,"% of cost"
43797,5110,Incentive,min,75.0000,$/Unit
43798,5110,Incentive,max,3295.0000,$/Unit
43799,5111,Incentive,min,650.0000,$/Unit
43800,5111,Incentive,max,4400.0000,$/Unit
43801,5112,Incentive,min,170.0000,$/horsepower
43802,5112,Incentive,max,200.0000,$/horsepower
43819,4831,Incentive,min,3.0000,"$/square foot"
43820,4831,Incentive,max,9.0000,"$/square foot"
43821,4834,Incentive,,700.0000,$/Unit
43822,4835,Incentive,,700.0000,$/Unit
43823,5400,Incentive,max,1.5000,"$/square foot"
43824,5401,Incentive,,50.0000,$/Unit
43825,5403,Incentive,max,800.0000,$/Unit
43826,6038,Incentive,,250.0000,$/Unit
43827,6020,Incentive,,1000.0000,$/ton
43828,6021,Incentive,,200.0000,$/Unit
43829,6022,Incentive,,300.0000,$/horsepower
43830,6023,Incentive,min,25.0000,$/Unit
43831,6023,Incentive,max,125.0000,$/Unit
43832,6024,Incentive,max,600.0000,$/Unit
43833,6025,Incentive,min,0.2500,"$/square foot"
43834,6025,Incentive,max,2.5000,"$/square foot"
43835,6026,Incentive,min,6.0000,"$/square foot"
43836,6026,Incentive,max,9.0000,"$/square foot"
43837,6027,Incentive,min,200.0000,$/horsepower
43838,6027,Incentive,max,400.0000,$/horsepower
43839,7067,Incentive,min,150.0000,$/Unit
43840,7067,Incentive,max,4500.0000,$/Unit
43841,7068,Incentive,,40.0000,"$/linear foot"
43842,7069,Incentive,max,1500.0000,$/Unit
43843,7070,Incentive,min,50.0000,$/Unit
43844,7070,Incentive,max,900.0000,$/Unit
43845,7071,Incentive,,0.2500,$/kWh
43876,4699,Incentive,,300.0000,$/Unit
43913,6042,Incentive,min,150.0000,$/ton
43914,6042,Incentive,max,200.0000,$/ton
43915,6043,Incentive,,100.0000,$
43916,6044,Incentive,,100.0000,$
43917,6045,Incentive,,100.0000,$
43918,6046,Incentive,,150.0000,$
43919,6047,Incentive,,200.0000,$/ton
43920,7072,Incentive,,10.0000,"% of cost"
43921,7073,Incentive,,25.0000,$
43922,7073,Incentive,,50.0000,$
43923,7074,Incentive,,50.0000,"% of cost"
43924,7074,Incentive,,1000.0000,$
43951,7076,Incentive,max,0.5000,"$/square foot"
43952,7077,Incentive,,40.0000,$/Unit
43953,7078,Incentive,,7.5000,$/Unit
43954,7078,Incentive,,0.7500,"$/linear foot"
43955,4804,Incentive,max,800.0000,$
43956,4805,Incentive,,700.0000,$
43957,4806,Incentive,,700.0000,$
43958,4807,Incentive,max,50.0000,$
43959,4809,Incentive,max,5.0000,$/bulb
43960,4809,Incentive,max,10.0000,$/fixture
43961,4810,Incentive,min,0.2500,"$/square foot"
43962,4810,Incentive,max,1.0000,"$/square foot"
43963,4825,Incentive,max,450.0000,$
43964,4826,Incentive,max,100.0000,$/Unit
43965,4826,Incentive,max,1500.0000,$
43966,4827,Incentive,,75.0000,$
43967,6061,Incentive,,250.0000,$
43973,4705,Incentive,,50.0000,"% of cost"
43974,4705,Incentive,max,7.0000,$/Unit
43975,4707,Incentive,,300.0000,$/Unit
43976,4708,Incentive,min,15.0000,$/Unit
43977,4708,Incentive,max,60.0000,$/Unit
43978,1538,Incentive,min,570.0000,$/Unit
43979,1538,Incentive,max,3770.0000,$
43980,1539,Incentive,max,22500.0000,$
43981,4847,Incentive,max,7000.0000,$
43982,4850,Incentive,max,5850.0000,$/Unit
43985,7079,Incentive,max,30000.0000,$
43986,7080,Incentive,max,15000.0000,$
43989,7081,Incentive,,50.0000,$/Unit
43990,7081,Incentive,,25.0000,$
43991,2758,Incentive,,50.0000,%
43992,2758,Incentive,max,1000.0000,$
43993,5821,Incentive,min,185.0000,$
43994,5821,Incentive,max,750.0000,$
44011,3675,Incentive,max,950.0000,$
44012,3676,Incentive,min,800.0000,$/Unit
44013,3676,Incentive,max,8000.0000,$
44014,3679,Incentive,max,1500.0000,$
44025,6049,Incentive,max,4.0000,$/Unit
44026,6050,Incentive,min,150.0000,$/Unit
44027,6050,Incentive,max,1500.0000,$/Unit
44028,6051,Incentive,min,150.0000,$/Unit
44029,6051,Incentive,max,500.0000,$/Unit
44030,6052,Incentive,,0.0400,"$/square foot"
44031,6052,Incentive,max,300.0000,$
44032,6053,Incentive,,0.1500,"$/square foot"
44033,6053,Incentive,max,500.0000,$
44034,7082,Incentive,max,500.0000,$
44057,93,Incentive,,50.0000,$/Unit
44058,94,Incentive,,500.0000,$/Unit
44059,95,Incentive,,25.0000,$/Unit
44060,4976,Incentive,max,100.0000,$/Unit
44081,3681,Incentive,,40.0000,$/Unit
44082,3682,Incentive,,50.0000,$/Unit
44083,3684,Incentive,,500.0000,$/Unit
44084,3685,Incentive,max,500.0000,$/Unit
44085,3686,Incentive,max,500.0000,$/Unit
44086,3687,Incentive,,30.0000,$/Unit
44117,2204,Incentive,min,75.0000,$/ton
44118,2204,Incentive,max,200.0000,$/ton
44119,2205,Incentive,min,250.0000,$/Unit
44120,2205,Incentive,max,500.0000,$/Unit
44121,2206,Incentive,max,6.0000,$/Unit
44122,2208,Incentive,min,30.0000,$/Unit
44123,2208,Incentive,max,80.0000,$/Unit
44124,7084,Incentive,,250.0000,$
44125,7085,Incentive,,75.0000,$
44126,7086,Incentive,min,0.1200,"$/square foot"
44127,7086,Incentive,max,0.2500,"$/square foot"
44128,7087,Incentive,,0.5000,"$/linear foot"
44129,7088,Incentive,,250.0000,$
44130,7089,Incentive,,25.0000,$
44131,7090,Incentive,,75.0000,$
44144,2083,Incentive,,90.0000,$/ton
44145,2083,Incentive,max,310.0000,$
44146,2085,Incentive,,150.0000,$/horsepower
44147,7091,Incentive,min,0.2500,"$/square foot"
44148,7091,Incentive,max,0.3500,"$/square foot"
44149,7092,Incentive,,85.0000,$/Unit
44150,7093,Incentive,,0.6000,$/kWh
44151,7094,Incentive,,2500.0000,$
44170,4343,Incentive,max,3500.0000,$/Unit
44171,4344,Incentive,min,200.0000,$/Unit
44172,4344,Incentive,max,2500.0000,$/Unit
44173,4345,Incentive,,0.1000,"$/first year kWh savings"
44174,4346,Incentive,,1.0000,"$/therm displaced"
44178,4050,Incentive,max,1500.0000,$
44193,3938,Incentive,,50.0000,$/Unit
44194,3939,Incentive,,100.0000,$/Unit
44195,3940,Incentive,,50.0000,$/Unit
44196,3941,Incentive,,5.0000,$/Unit
44197,3942,Incentive,min,1.5000,"$/square foot"
44198,3942,Incentive,max,3.0000,"$/square foot"
44199,3943,Incentive,min,0.2500,"$/square foot"
44200,3943,Incentive,max,0.3500,"$/square foot"
44201,3944,Incentive,min,100.0000,$/ton
44202,3944,Incentive,max,350.0000,$/ton
44203,3945,Incentive,,600.0000,$/ton
44204,3946,Incentive,,150.0000,$
44205,6086,Incentive,,25.0000,$
44206,7095,Incentive,,500.0000,
44236,3947,Incentive,,100.0000,$/Unit
44237,3948,Incentive,,100.0000,$/Unit
44238,3949,Incentive,,50.0000,$/Unit
44239,3950,Incentive,,200.0000,$/Unit
44240,3951,Incentive,,200.0000,$/Unit
44241,3952,Incentive,,10.0000,$/Unit
44242,3953,Incentive,,50.0000,$/Unit
44243,3954,Incentive,,25.0000,$/Unit
44244,3955,Incentive,,250.0000,$/ton
44245,3956,Incentive,,250.0000,$/Unit
44246,3957,Incentive,min,20.0000,$/Unit
44247,3957,Incentive,,150.0000,$/Unit
44248,6085,Incentive,,50.0000,$/Unit
44254,3856,Incentive,min,1000.0000,$/Unit
44255,3856,Incentive,max,5000.0000,$
44256,3857,Incentive,min,75.0000,$/Unit
44257,3857,Incentive,max,250.0000,$
44258,3858,Incentive,,0.1500,"$/first year kWh savings"
44259,1700,Incentive,,110.0000,$/kW
44260,1700,Incentive,,0.0300,$/kWh
44261,1701,Incentive,,180.0000,$/kW
44262,1701,Incentive,,0.0500,$/kWh
44263,1702,Incentive,,325.0000,$/kW
44264,1702,Incentive,,0.0900,$/kWh
44265,1703,Incentive,,180.0000,$/kW
44266,1703,Incentive,,0.0700,$/kWh
44267,1704,Incentive,,200.0000,$/kW
44268,1704,Incentive,,0.0600,$/kWh
44269,1705,Incentive,,240.0000,$/kW
44270,1705,Incentive,,0.0900,$/kWh
44271,1755,Incentive,,180.0000,$/kW
44272,1755,Incentive,,0.0600,$/kWh
44273,7103,Incentive,,220.0000,$/kW
44274,7103,Incentive,,0.0600,$/kWh
44275,7104,Incentive,,200.0000,$/kW
44276,7104,Incentive,,0.0300,$/kWh
44277,7096,Incentive,,375.0000,$/kW
44278,7096,Incentive,,0.1300,$/kWh
44279,7097,Incentive,,325.0000,$/kW
44280,7097,Incentive,,0.1500,$/kWh
44281,7098,Incentive,min,175.0000,$/kW
44282,7098,Incentive,,150.0000,$
44283,7098,Incentive,min,0.1300,$/kWh
44284,7098,Incentive,max,350.0000,$/kW
44285,7098,Incentive,max,0.1500,$/kWh
44286,7099,Incentive,,200.0000,$/kW
44287,7099,Incentive,,0.0720,$/kWh
44288,7100,Incentive,,200.0000,$/kW
44289,7100,Incentive,,0.0400,$/kWh
44290,7101,Incentive,,150.0000,$/Unit
44291,7102,Incentive,,225.0000,$/kW
44292,7102,Incentive,,0.0870,$/kWh
44293,4164,Incentive,,0.0500,$/kWh
44294,4165,Incentive,min,100.0000,$/Unit
44295,4165,Incentive,max,300.0000,$
44296,4166,Incentive,min,125.0000,$/Unit
44297,4166,Incentive,max,350.0000,$/Unit
44298,4167,Incentive,,0.0500,"$/kWh (1 year)"
44299,4168,Incentive,min,35.0000,$/Unit
44300,4168,Incentive,max,1260.0000,$
44301,4169,Incentive,,0.0500,"$/kWh (1 year)"
44302,6082,Incentive,,0.0500,"$/kWh (1 year)"
44303,6083,Incentive,,0.1000,"$/kWh (1 year)"
44304,6084,Incentive,,0.0500,"$/kWh (1 year)"
44315,3898,Incentive,,25.0000,$/Unit
44316,3901,Incentive,,75.0000,$/Unit
44317,3903,Incentive,,50.0000,$/Unit
44318,3904,Incentive,,0.1500,"$/square foot"
44319,3905,Incentive,,400.0000,$/Unit
44324,1749,Incentive,min,358.0000,$/kW
44325,1749,Incentive,min,0.1150,$/kWh
44326,1749,Incentive,max,420.0000,$
44327,1749,Incentive,max,0.1350,$/kWh
